"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"6601851552","673800","13379","04 июн 2022 09:13","54:43","3283","42-27","42,27","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6601755355","673800","13379","04 июн 2022 08:00","50:25","3025","41-21","41,21","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6601590271","673734","13379","04 июн 2022 06:08","31:49","1909","18-37","18,37","Dire","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk"
"6601483892","673734","13379","04 июн 2022 05:05","36:35","2195","26-20","26,20","Dire","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk"
"6601412483","673674","13379","04 июн 2022 04:22","42:58","2578","58-26","58,26","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6601382491","673675","13379","04 июн 2022 04:06","27:51","1671","34-9","34,9","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Brame","SkyLark, SsaSpartan, ThuG, dEsire, Focus"
"6601296235","673674","13379","04 июн 2022 03:14","42:53","2573","41-26","41,26","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6601263516","673675","13379","04 июн 2022 02:54","45:48","2748","39-8","39,8","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Brame","SkyLark, SsaSpartan, ThuG, dEsire, Focus"
"6601182996","673675","13379","04 июн 2022 02:00","26:42","1602","20-4","20,4","Radiant","Brame","SkyLark, SsaSpartan, ThuG, dEsire, Focus","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6601182677","673674","13379","04 июн 2022 01:59","50:39","3039","30-36","30,36","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6600322133","673491","13379","03 июн 2022 10:14","31:11","1871","16-34","16,34","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd"
"6600239379","673491","13379","03 июн 2022 09:05","41:07","2467","22-41","22,41","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd"
"6600165192","673491","13379","03 июн 2022 08:02","39:09","2349","31-18","31,18","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd"
"6600092948","673428","13379","03 июн 2022 07:08","21:49","1309","7-25","7,25","Dire","Brame","SsaSpartan, ThuG, dEsire, ATF, Focus","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk"
"6599999464","673428","13379","03 июн 2022 06:05","33:55","2035","15-46","15,46","Dire","Brame","SsaSpartan, ThuG, dEsire, ATF, Focus","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk"
"6599890340","673428","13379","03 июн 2022 05:00","37:35","2255","13-24","13,24","Dire","Virtus.pro","Yamich, DM, RAMZES666, Xakoda, Gpk","Brame","SsaSpartan, ThuG, dEsire, ATF, Focus"
"6599731053","673395","13379","03 июн 2022 03:33","34:26","2066","27-15","27,15","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Pari Parni","9pasha, Haaven, Immersion, Depressed kid, Munkushi~"
"6599714150","673394","13379","03 июн 2022 03:14","41:57","2517","29-26","29,26","Radiant","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","YNT",", erasethepain, попка, jesv, DarkLord^"
"6599608456","673395","13379","03 июн 2022 02:00","51:37","3097","25-28","25,28","Dire","Pari Parni","9pasha, Haaven, Immersion, Depressed kid, Munkushi~","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6599608018","673394","13379","03 июн 2022 02:00","45:14","2714","38-28","38,28","Radiant","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","YNT",", erasethepain, попка, jesv, DarkLord^"
"6598795538","673191","13379","02 июн 2022 09:57","29:31","1771","39-10","39,10","Radiant","Pari Parni","9pasha, Haaven, Immersion, Depressed kid, Munkushi~","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6598701793","673191","13379","02 июн 2022 08:37","55:08","3308","33-22","33,22","Radiant","Pari Parni","9pasha, Haaven, Immersion, Depressed kid, Munkushi~","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6598610157","673121","13379","02 июн 2022 07:21","49:02","2942","46-31","46,31","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Stojkov, B1kA"
"6598601006","673122","13379","02 июн 2022 07:16","37:01","2221","23-24","23,24","Dire","KBU.US","Sunlight, IAnnihilate, .Ark, Lil, The Warden","YNT",", erasethepain, попка, jesv, DarkLord^"
"6598513024","673122","13379","02 июн 2022 06:13","35:06","2106","33-17","33,17","Radiant","YNT",", erasethepain, попка, jesv, DarkLord^","KBU.US","Sunlight, IAnnihilate, .Ark, Lil, The Warden"
"6598471916","673121","13379","02 июн 2022 05:46","1:08:52","4132","54-28","54,28","Radiant","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Stojkov, B1kA"
"6598392052","673122","13379","02 июн 2022 05:01","43:28","2608","46-24","46,24","Radiant","KBU.US","Sunlight, IAnnihilate, .Ark, Lil, The Warden","YNT",", erasethepain, попка, jesv, DarkLord^"
"6598391558","673121","13379","02 июн 2022 05:01","22:06","1326","6-24","6,24","Dire","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Stojkov, B1kA"
"6597184689","672896","13379","01 июн 2022 07:14","38:39","2319","22-18","22,18","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6597114236","672897","13379","01 июн 2022 06:21","1:08:46","4126","51-42","51,42","Dire","KBU.US","Sunlight, Fng, .Ark, Lil, The Warden","Brame","SkyLark, SsaSpartan, ThuG, dEsire, W1sh-"
"6597105550","672896","13379","01 июн 2022 06:15","34:04","2044","9-27","9,27","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6596995138","672897","13379","01 июн 2022 05:10","45:32","2732","28-40","28,40","Dire","KBU.US","Sunlight, Fng, .Ark, Lil, The Warden","Brame","SkyLark, SsaSpartan, ThuG, dEsire, W1sh-"
"6596992742","672896","13379","01 июн 2022 05:00","50:23","3023","42-33","42,33","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","One Move","Mellojul, AfterLife, pantomem, Sayuw, Smiling Knight"
"6596936782","672856","14166","01 июн 2022 04:20","45:57","2757","38-40","38,40","Dire","Execration","Bob, RR, Tino, Palos, Shoyo","Polaris Esports","Mac, Nevermine, Boombacs, tmv, Natsumi-"
"6596807903","672856","14166","01 июн 2022 02:59","53:46","3226","23-32","23,32","Dire","Execration","Bob, RR, Tino, Palos, Shoyo","Polaris Esports","Mac, Nevermine, Boombacs, tmv, Natsumi-"
"6596800047","672861","13379","01 июн 2022 02:58","30:26","1826","17-25","17,25","Dire","Pari Parni","9pasha, Haaven, Immersion, Depressed kid, Munkushi~","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd"
"6596717317","672861","13379","01 июн 2022 02:00","32:17","1937","22-34","22,34","Dire","Pari Parni","9pasha, Haaven, Immersion, Depressed kid, Munkushi~","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd"
"6596701214","672856","14166","01 июн 2022 01:42","51:21","3081","20-46","20,46","Dire","Execration","Bob, RR, Tino, Palos, Shoyo","Polaris Esports","Mac, Nevermine, Boombacs, tmv, Natsumi-"
"6596583113","672826","14166","01 июн 2022 12:00","53:19","3199","25-41","25,41","Dire","Nigma Galaxy SEA","Meracle, Boombell, AlaCrity, Jhocam, InYourdreaM","Polaris Esports","Mac, Nevermine, Boombacs, tmv, Natsumi-"
"6596519907","672826","14166","01 июн 2022 10:52","42:19","2539","23-37","23,37","Dire","Polaris Esports","Mac, Nevermine, Boombacs, tmv, Natsumi-","Nigma Galaxy SEA","Meracle, Boombell, AlaCrity, Jhocam, InYourdreaM"
"6596469930","672826","14166","01 июн 2022 10:00","25:03","1503","11-28","11,28","Dire","Nigma Galaxy SEA","Meracle, Boombell, AlaCrity, Jhocam, InYourdreaM","Polaris Esports","Mac, Nevermine, Boombacs, tmv, Natsumi-"
"6595912296","672689","13379","31 мая 2022 09:09","38:51","2331","20-47","20,47","Dire","KBU.US","Sunlight, IAnnihilate, .Ark, Lil, The Warden","HYDRA","Kickeed, rari, QOVAL, Askold, icq"
"6595826181","672689","13379","31 мая 2022 08:00","40:00","2400","48-14","48,14","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","KBU.US","Sunlight, IAnnihilate, .Ark, Lil, The Warden"
"6595390318","672592","14166","31 мая 2022 03:12","54:45","3285","43-34","43,34","Radiant","Nigma Galaxy SEA","Meracle, Boombell, AlaCrity, Jhocam, InYourdreaM","Army Geniuses","Varizh, db-, Azur4, womy, Hustla"
"6595288478","672592","14166","31 мая 2022 02:05","42:00","2520","29-30","29,30","Radiant","Nigma Galaxy SEA","Meracle, Boombell, AlaCrity, Jhocam, InYourdreaM","Army Geniuses","Varizh, db-, Azur4, womy, Hustla"
"6595210886","672520","14166","31 мая 2022 01:01","31:27","1887","38-17","38,17","Radiant","Execration","Bob, RR, Tino, Palos, Shoyo","Polaris Esports","Mac, Nevermine, Boombacs, tmv, Natsumi-"
"6595143907","672520","14166","31 мая 2022 11:58","36:31","2191","16-35","16,35","Dire","Execration","Bob, RR, Tino, Palos, Shoyo","Polaris Esports","Mac, Nevermine, Boombacs, tmv, Natsumi-"
"6595083516","672520","14166","31 мая 2022 11:00","37:28","2248","37-19","37,19","Radiant","Execration","Bob, RR, Tino, Palos, Shoyo","Polaris Esports","Mac, Nevermine, Boombacs, tmv, Natsumi-"
"6594451936","672383","13379","30 мая 2022 08:51","1:13:56","4436","67-55","67,55","Radiant","KBU.US","Sunlight, IAnnihilate, .Ark, Lil, The Warden","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle"
"6594322162","672315","13379","30 мая 2022 07:16","1:03:05","3785","49-67","49,67","Dire","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","HYDRA","Kickeed, rari, QOVAL, Askold, icq"
"6594236866","672315","13379","30 мая 2022 06:13","36:51","2211","20-54","20,54","Dire","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","HYDRA","Kickeed, rari, QOVAL, Askold, icq"
"6594123145","672315","13379","30 мая 2022 05:02","44:31","2671","39-27","39,27","Radiant","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","HYDRA","Kickeed, rari, QOVAL, Askold, icq"
"6593926204","672276","14166","30 мая 2022 02:58","27:08","1628","5-21","5,21","Dire","Patriots","estel, jikroy, Lym-, MamangDaya, You K","Nigma Galaxy SEA","Meracle, Boombell, AlaCrity, Jhocam, InYourdreaM"
"6593840573","672276","14166","30 мая 2022 02:05","29:09","1749","35-22","35,22","Radiant","Nigma Galaxy SEA","Meracle, Boombell, AlaCrity, Jhocam, InYourdreaM","Patriots","estel, jikroy, Lym-, MamangDaya, You K"
"6593764303","672195","14166","30 мая 2022 01:01","32:24","1944","8-30","8,30","Dire","RSG","xsilearn, Roddgeee, MWW, Bombi, X1aOyU","Army Geniuses","Varizh, db-, Azur4, womy, Hustla"
"6593707405","672195","14166","30 мая 2022 12:06","26:23","1583","9-28","9,28","Dire","Army Geniuses","Varizh, db-, Azur4, womy, Hustla","RSG","xsilearn, Roddgeee, MWW, Bombi, X1aOyU"
"6593638925","672195","14166","30 мая 2022 11:00","41:05","2465","30-25","30,25","Radiant","Army Geniuses","Varizh, db-, Azur4, womy, Hustla","RSG","xsilearn, Roddgeee, MWW, Bombi, X1aOyU"
"6593293195","672110","14166","30 мая 2022 02:41","1:10:14","4214","56-34","56,34","Radiant","nouns","Zfreek, Moo, Costabile, Husky, Gunnar","DogChamp","Bloody Nine, yarin, Ryoya, Speeed, StoneBank"
"6593258303","672110","14166","30 мая 2022 01:34","33:03","1983","22-25","22,25","Radiant","DogChamp","Bloody Nine, yarin, Ryoya, Speeed, StoneBank","nouns","Zfreek, Moo, Costabile, Husky, Gunnar"
"6593214290","672110","14166","30 мая 2022 12:22","29:06","1746","37-4","37,4","Radiant","nouns","Zfreek, Moo, Costabile, Husky, Gunnar","DogChamp","Bloody Nine, yarin, Ryoya, Speeed, StoneBank"
"6593156821","672110","14166","29 мая 2022 11:09","42:25","2545","20-49","20,49","Dire","DogChamp","Bloody Nine, yarin, Ryoya, Speeed, StoneBank","nouns","Zfreek, Moo, Costabile, Husky, Gunnar"
"6593100514","672083","13379","29 мая 2022 10:19","43:18","2598","25-27","25,27","Dire","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd","cyxariki","Fraser , So bad, Hellscream, Malr1ne, Munkushi~"
"6593098791","672051","13379","29 мая 2022 10:17","31:53","1913","19-32","19,32","Dire","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6593082157","672074","14166","29 мая 2022 09:57","30:44","1844","36-26","36,26","Radiant","DogChamp","Bloody Nine, yarin, Ryoya, Speeed, StoneBank","Wildcard Gaming","YamSun, Sammyboy, Davai Lama, Alex, EsK"
"6593030248","672083","13379","29 мая 2022 09:17","35:38","2138","37-7","37,7","Radiant","cyxariki","Fraser , So bad, Hellscream, Malr1ne, Munkushi~","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd"
"6593006026","672074","14166","29 мая 2022 09:03","28:01","1681","12-28","12,28","Dire","Wildcard Gaming","YamSun, Sammyboy, Davai Lama, Alex, EsK","DogChamp","Bloody Nine, yarin, Ryoya, Speeed, StoneBank"
"6593003861","672051","13379","29 мая 2022 08:58","53:32","3212","39-32","39,32","Radiant","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6592929699","672051","13379","29 мая 2022 08:02","30:04","1804","11-25","11,25","Dire","Ooredoo Thunders","SlaweE, Eixn, No!ob, OmaR, ruustle","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat"
"6592917776","672006","13379","29 мая 2022 07:53","53:30","3210","45-32","45,32","Radiant","ALIS VENTORUS","Panda, Liru01-, Damaroo, fortniteMan, johnnupro","YNT",", erasethepain, Collapse, jesv, DarkLord^"
"6592851238","672006","13379","29 мая 2022 07:06","20:41","1241","33-3","33,3","Radiant","YNT",", erasethepain, Collapse, jesv, DarkLord^","ALIS VENTORUS","Panda, Liru01-, Damaroo, fortniteMan, johnnupro"
"6592737468","672006","13379","29 мая 2022 05:52","46:51","2811","33-28","33,28","Radiant","ALIS VENTORUS","Panda, Liru01-, Damaroo, fortniteMan, johnnupro","YNT",", erasethepain, Collapse, jesv, DarkLord^"
"6592607286","671919","13379","29 мая 2022 04:29","53:30","3210","42-24","42,24","Radiant","HYDRA","Kickeed, rari, хип-хоп маньяк, QOVAL, Askold","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6592491602","671919","13379","29 мая 2022 03:31","25:10","1510","19-6","19,6","Radiant","HYDRA","Kickeed, rari, QOVAL, Askold, icq","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6592336906","671919","13379","29 мая 2022 02:00","1:02:14","3734","32-49","32,49","Dire","HYDRA","Kickeed, rari, QOVAL, Askold, icq","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6591610295","671800","14166","29 мая 2022 01:57","31:30","1890","22-32","22,32","Dire","Infamous Gaming","Accel, Alone, Michael-, Oscar, Parker","DogChamp","Bloody Nine, yarin, Ryoya, Speeed, StoneBank"
"6591554771","671800","14166","29 мая 2022 12:40","50:13","3013","44-36","44,36","Radiant","DogChamp","Bloody Nine, yarin, Ryoya, Speeed, StoneBank","Infamous Gaming","Accel, Alone, Michael-, Oscar, Parker"
"6591489671","671769","14166","28 мая 2022 11:16","41:27","2487","42-22","42,22","Radiant","nouns","Zfreek, Moo, Costabile, Husky, Gunnar","Wildcard Gaming","YamSun, Sammyboy, Davai Lama, Alex, EsK"
"6591414779","671769","14166","28 мая 2022 10:06","42:34","2554","29-33","29,33","Dire","Wildcard Gaming","YamSun, Sammyboy, Davai Lama, Alex, EsK","nouns","Zfreek, Moo, Costabile, Husky, Gunnar"
"6591332900","671731","13379","28 мая 2022 08:55","49:24","2964","38-49","38,49","Dire","ALIS VENTORUS","Panda, Liru01-, Damaroo, fortniteMan, johnnupro","cyxariki","Fraser , So bad, Hellscream, Malr1ne, Munkushi~"
"6591261635","671731","13379","28 мая 2022 08:00","28:58","1738","24-12","24,12","Radiant","cyxariki","Fraser , So bad, Hellscream, Malr1ne, Munkushi~","ALIS VENTORUS","Panda, Liru01-, Damaroo, fortniteMan, johnnupro"
"6591194233","671651","13379","28 мая 2022 07:17","40:36","2436","42-31","42,31","Radiant","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy","X3","Velheor, nattynarwhal_, Mastery, Smony, Meh"
"6591099998","671651","13379","28 мая 2022 06:17","34:40","2080","17-36","17,36","Dire","X3","Velheor, nattynarwhal_, Mastery, Smony, Meh","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6591095641","671652","13379","28 мая 2022 06:15","33:42","2022","40-14","40,14","Radiant","YNT",", erasethepain, Collapse, jesv, DarkLord^","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Dodren, B1kA"
"6590964274","671652","13379","28 мая 2022 05:00","48:06","2886","38-22","38,22","Radiant","YNT",", erasethepain, Collapse, jesv, DarkLord^","Water Rune Enjoyers","BliNcc, Palantimos, tv/Enemeice, Dodren, B1kA"
"6590960679","671651","13379","28 мая 2022 05:00","48:38","2918","38-41","38,41","Radiant","X3","Velheor, nattynarwhal_, Mastery, Smony, Meh","HF","Retsu, AG.Maestro~, klassnokruto, Nicky`Cool , sohy"
"6589951305","671417","14166","28 мая 2022 01:32","28:27","1707","13-27","13,27","Dire","Hokori","Gardick, 4nalog, Vitaly, Yuma, elmisho","DogChamp","Bloody Nine, yarin, Ryoya, Speeed, StoneBank"
"6589895813","671417","14166","28 мая 2022 12:12","43:38","2618","44-17","44,17","Radiant","DogChamp","Bloody Nine, yarin, Ryoya, Speeed, StoneBank","Hokori","Gardick, 4nalog, Vitaly, Yuma, elmisho"
"6589835707","671381","14166","27 мая 2022 10:58","29:04","1744","34-18","34,18","Radiant","Infamous Gaming","Accel, Alone, Michael-, Oscar, Parker","Infinity","Papita, Prada, Lumière, Genek, PiPi"
"6589777297","671381","14166","27 мая 2022 10:07","25:12","1512","14-20","14,20","Dire","Infinity","Papita, Prada, Lumière, Genek, PiPi","Infamous Gaming","Accel, Alone, Michael-, Oscar, Parker"
"6589676528","671340","13379","27 мая 2022 08:48","29:40","1780","33-22","33,22","Radiant","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat","KBU.US","Sunlight, IAnnihilate, .Ark, Lil, The Warden"
"6589618761","671340","13379","27 мая 2022 08:00","21:04","1264","29-8","29,8","Radiant","X3","Velheor, nattynarwhal_, Smony, Meh, Shergarat","KBU.US","Sunlight, IAnnihilate, .Ark, Lil, The Warden"
"6589445322","671297","13379","27 мая 2022 06:04","37:38","2258","25-11","25,11","Radiant","YNT",", erasethepain, Collapse, jesv, DarkLord^","Project Armor","Naive-, ArrOw, Cloud, HAze, Kaori"
"6589412475","671296","13379","27 мая 2022 05:48","36:25","2185","22-55","22,55","Dire","ALIS VENTORUS","Panda, Liru01-, fortniteMan, johnnupro, gotthejuice","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd"
"6589341629","671297","13379","27 мая 2022 05:01","36:36","2196","23-30","23,30","Dire","Project Armor","Naive-, ArrOw, Cloud, HAze, Kaori","YNT",", erasethepain, Collapse, jesv, DarkLord^"
"6589340061","671296","13379","27 мая 2022 05:00","22:25","1345","33-6","33,6","Radiant","Unique","BLACKARXANGEL, Mannik, LastHero, Dream`, y0nd","ALIS VENTORUS","Panda, Liru01-, fortniteMan, johnnupro, gotthejuice"
"6588431494","671115","14166","27 мая 2022 12:31","35:55","2155","31-36","31,36","Dire","Team Osmium","Sl4d1n-, Kōtarō, Mjz, Sebas, Asdfk","DogChamp","Bloody Nine, yarin, Ryoya, Speeed, StoneBank"
"6588305721","671115","14166","26 мая 2022 11:32","31:30","1890","22-33","22,33","Dire","Team Osmium","Sl4d1n-, Kōtarō, Mjz, Sebas, Asdfk","DogChamp","Bloody Nine, yarin, Ryoya, Speeed, StoneBank"
